text,label
"Good food, better during the day than at night for some reason, also the employees do not know how to use their ipay and samsung pay on their payment system. They need to be trained by someone who knows....they get that down and i give them five stars",1
"As a store - customer service is moderately helpful... But while many common electronics can be found here, cheaper AND better stuff is all over Amazon. For example- if you are spending over $40 on an HDMI your wallet is getting completely trainwrecked. Search Amazon for ""Bluerigger HDMI"" instead... Another common problem is people coming in to get a laptop when they are very unfamiliar with the topic... Again Newegg and Amazon are the best here, try Lenovo Dell or Asus for midline quality, and MSI, Sager or expensive ASUS options for gaming/high performance. Lastly, stay away from Best Buy protection plans...the item either won't need it or already has as an acceptable manufacturer's warranty.",1
"515 3rd pick makes street Raymond Seattle WA,98577 3513 NE 9th street Renton sunset Blvd highland Seattle WA, 98056,Daovilavanh44 DaoMcv@yahoo.com Daovadyv44@gmail.com Soukeutdebora@icloud.com Soukeut.d@gmail.com 4catpoeple@gmail.com Daovilavanh44@gmail.com",1
"A charming inn, with only a short walk to nearby Bishop's Beach on Kachemak Bay. Rooms are clean and very well maintained. Prices are great, too. From bunkhouse style sleeping to ocean-facing suites, there's something for every budget. RV spaces for rent, too. Really liked having a fridge to use in the little kitchenette area by the front desk. The community laptop and TV were great too! Meeting other guests was entertaining. My son & I had a good time staying there while we waited for our condo to be finished! Suggestion: try to move to Homer in early SUMMER. February just ain't ever gonna be REALLLLY fun! But the Driftwood Inn staff sure made our stay 100x better with their courtesy and acts of sheer kindness! Thanks for helping get my kiddo onto the bus every day with a smile on his face.",1
Good central location. Staff is friendly and supportive during our stay. Make sure to use the government rate for additional discounts if you qualify.,1
Went there for an issue with my 3 month old Samsung Galaxy S9+ it won't do a software update at all. So I spoke with Raymond who informed me we are in Alaska and I would have to call AT&T. This guy is a complete idiot and should not be working in customer service or in any technology company.,1
They wouldn't take my government issued Alaskan tribal ID.,1
A visit to the actual Alaskan Brewery in Juneau. Good news is you get to sample the beers. Bad news is there is no Brewery tour. Shame. It also sells a selection of merchandise. There is one IPA that is not available anywhere else so worth a trip to sample that.,1
"I ate at this place the end of June and had the ribs. The ribs were indeed good, but I will not be going back for two reasons: 1. The place was very loud. They have nothing in there to absorb sound and so it was very hard to hear my companions. I didnâ€™t expect to hear a pin drop, but this place was VERY loud and clattery. 2. I was shocked that not a single employee in the place was wearing a mask or gloves during a pandemic with Alaskaâ€™s numbers on the rise. The tables were only normally spaced, there were no partitions, and the bar was in the middle of the action, also not partitioned and no one wearing a mask. This was a huge problem for me. Indeed, I was literally the ONLY person in there wearing a mask, as far as I could tell. Which I thought was very strange at the time. I have since read that this place subscribes to the anti-masker nonsense, which tells me they do not give a damn about my health. I have read social media posts implying that their uncaring attitude toward my health is some sort of misguided attempt at patriotism, but I do not go out to eat to display patriotism. I go out to eat to enjoy a meal in a pleasant, but most of all SAFE environment. And if they donâ€™t care about my health regarding masks and gloves, I can only speculate on food safety and how their relationship with the health department is gonna go. Are they going to protest pesky government regulations there too? Fortunately, there are other places to eat ribs in town that are just as good. I will be frequenting them instead.",1
"ALASKA Christians: STOP BURYING YOUR TALENTS Dear Christian, Proposition 1 has failed. It failed because the enemies of God were more motivated to its defeat than the children of God were to its victory. It is no more complicated than that. However, that is not the only failure in Alaska that can be accredited to a lack of motivation and action by Christians, by far. The government has just released statistics showing Alaska as number 1 in the nation in per capita rates of violent crime. Alaska has been number 1 in suicides for some time and is number 4 in property crimes and in the top 10 of alcoholism rates. Alaska is a very dark place spiritually speaking and a large part of that is precisely because Christians are failing to take the light of Jesus Christ into the darkness of the culture here. Martin Luther King one said, â€œAnd it may come to pass that the greatest tragedy of our time will not be the words and deeds of the children of darkness but the silence and apathy of the children of light.â€ Brethren, this ought not to be so. It should not be that the neighbors around your church only get paid personal visits from the cults like Mormons and Jehovahâ€™s Witnesses. It should not be that Christians hold the light of Christ only within the four walls of a building. It should not be that churches send missionaries halfway around the world but not across the street from their own building. It should not be that the soldiers of Christ try to fight a spiritual war from the comfort of their foxholes. Jesus said that His church would prevail against the gates of Hell. Where are the courageous souls willing to charge those gates with the sword of God? Brethren , it is beyond past time for the church to arise out of its pews and start preaching in the darkest areas of our culture. It is beyond past time to confront the enemies of Christ on the battlefield of our state. If you are not motivated to go out and do battle on the battlefield then eventually the Devil will bring the battle to the altar of your church and your front door. At that point it will be too late. I beseech you as a fellow child of God to please answer the call of the shofar. To hear the trumpet blast of war. Too many battles have already been lost. Let us not lose the war for our nation. We do injustice to the men in uniform who fought for this nation and we do an injustice to the Cross of Christ that fought for our souls if we sit idly by in the comfort of our churches and refuse to go into the highways and byways and plead with the lost to come to the wedding. The church is not a building. The church is people and we are losing people every day to the enemy and most Christians just sing louder in their services to drown out the mournful cries of a lost and dying world. Let not your congregation be counted among the cowards, Brethren. Call the troops to battle. Sharpen their swords. Equip the saints for the preaching of the Gospel and then unleash the saints of heaven against the forces of Hell. Invade the streets of Anchorage with the Gospel of Christ. I pray that you hear this one voice crying in the wilderness. May God be with you. Pastor David Grisham Repent Alaska",1
"Ate here a number of years ago and the ramen was absolutely delicious. Love how the interior design of the restaurant is focused on creating a Japanese-focused environment. You've got Japanese posters on the wall, two TV's playing Japanese media (either news or anime), and the staff is very welcoming.",1
Great pictures and news articles from the quake of 1964. Slightly cheesy movie supposed to look like a 60's documentary features footage from quake aftermath-- and the seats rock to show the force of the quake.,1
"Relaxed, cozy spot in downtown Anchorage to enjoy an espresso drink and soup, a sandwich, or maybe a pastry. They do a great job with their K-Bay roasted coffee and it often includes latte art, which is a nice touch. Sports gear is available for check out near the counter for those who are heading upstairs to The Rooftop. They have a changing installation of local art, photography, and things of that nature. Unfortunately, it's often chilly here in winter due to the position of their doors. Seating isn't comfy or cooshy, just hard chairs and benches. This isn't a problem, but is definitely worth knowing if you were thinking about coming to settle in for a bit with a laptop or whatever.",1
I was Able to get a Screen Protector for my iPhone X and they installed it for me as well...that's pretty nice considering it's always a Given that You'll get Air Bubbles or Not Alling it correctly.,1
They did a great job on my laptop. I had to pay extra to get it expedited but it runs great and its fast again. Great job!,1
What a horrible bartender. She threw everyone out of the restaurant with 5 minutes to go in the biggest Seahawks game of the year and locked the door with an entire plane load of people wanting to get in because she wanted to go home instead of waiting 6 more minutes and making more money. She wouldn't even let my mother stay and watch the end of the game while she closed up. Unbelievable. I've never seen anything like it. She must be a former or future government bureaucrat.,1
"I had my screen replaced on my Samsung Galaxy a20, it took 1 hour for it to be fixed! I loved the great service! Friendly & welcoming environment! I would definitely go back if have any more problems with my phone in the future.",1
Let's just say that the drunk homeless guy on the corner of diamond did a better job with a News paper and melted snow,1
"I had my screen replaced on my Samsung Galaxy a20, it took 1 hour for it to be fixed! I loved the great service! Friendly & welcoming environment! I would definitely go back if have any more problems with my phone in the future.",1
Didn't take long for the oil change & I loved to be able to watch one America news.,1
"Always helpful and has what I need. 4* because they don't support mobile payments such as Android Pay, Apple Pay, etc.",1
They were helpful with what I needed but not a lot of people know much about Samsung phones there,1
"Downtown has the most ungodly people in Anchorage, AK, most of them has schezaphrinia like the government does in the lower forty-eight. Most of them doesn't want to hear God, but to be violent. Concerning the government all they want is republicans to overseer the whole world.",1
"The front desk person was helpful. If you are on the prepaid plans and bought your phone or sum elsewhere (ie walmart or big box store) they aren't empowered to do much with your account unless you've called the national customer service people and updated all your info. Even still, the manager was more than apologetic and still quite helpful at easing the unfortunate news. I didn't have to purchase a new sym, which is awesome! And all I have to do is call them in the morning and get them to switch over my number via the main 800 customer service number. Very pleasant, informative, not at all rude. A pleasure to interact with! ðŸ˜„",1
"Started today with a cinnamon vanilla latte at a coffee shop I wish I had the opportunity to visit more often. Dark Horse sits between the Denaina Convention Center, City Hall and the Robert Atwood Building, so they are always busy. But the atmosphere is always warm and the drinks are always great, so being part of the crowd here makes perfect sense. They also offer french press and tea pots for only $7, so it is easy to enjoy an extended morning stay while you read one of their complimentary Anchorage Daily News papers. What I love most though, everyone is treated with respect here. Iâ€™ve know a few people between homes and jobs who might not have been welcomed in other establishments but are able to spend time out of the cold, enjoying a cup of coffee and a friendly game of cards (or one of the other games they have for customers to use). Their menu is good as well...extremely generous oatmeal portions!",1
"Great Cross country skiing. Lights coming winter of 2016! I've heard the mountain biking trails are nice, and if you want a great hike, get up to the actual Government Peak.",1
"If you want a spicy chicken sandwich and a frosty chocolate shake then you need to stop by Wendy's before you drive home. This Wendy's is a great location for those of you that commute to the valley, but the 5th Ave traffic is horrible. At peak times (4-5 PM) the drive-thru is completely full, so park and go inside. While the spicy chicken sandwich only takes seconds to complete the frosty chocolate shake could be out-of-order or take a minute or two to finish. The dinning area is relaxing with a television to watch the news.",1
This Carrs promotes and sells Rightwing propaganda publications as mainstream news.,1
"Although I entered the store to repair the port where the cord connects to the iPHONE. My honey, Ms. Michelle Geary, buys me an iPhone Vll. ðŸ˜‡",1
"515 3rd 4th pick makes Raymond Seattle WA,98577 3513 NE 9th St Renton sunset Blvd highland Seattle WA, 98056,Daovilavanh44@gmail.com P.o.Box#141213 Anchorage Ak,99504 423 N lane St Apt #1 Anchorage Ak,99508 3309 Richardmond Ave st Apt #3 Anchorage Ak,99508 DaoMcv@yahoo.com Soukeutdebora@icloud.com Soukeut.d@gmail.com Ktostenrude@yahoo.com Daovady44@icloud.com Daovadyv44@gmail.com 4catpoeple@gmail.com Daovilavanh44@gmail.com",1
"Definitely not a consignment shop with an attention to detail. Math and money are always in their favor, they play games with paying congsignors. The old â€œcheck is in the mail routineâ€. Last payment I received was for $8 after they took out $8 for Craigslist ad fees. Never was discussed or mentioned that they would take fees from consignors for Craigslist ads. I post on Craigslist for free anyway. Had items sit in their showroom for a year with no price tags on them. Every time I had a concern or comment it was rebuffed with immediate excuses and rationalization of how things are done. I felt ripped off after consigning here. Constantly given the run around and have to stop back repeatedly to resolve anything. Iâ€™d recommend another place or just sell on Craigslist as I did. Family run operation with family social politics and inefficiency. They have zero regard for consignors unless youâ€™re selling bigger ticket items that make them more money. Consigning smaller items puts you on the pay no mind list. Donâ€™t expect to get any respectable pay for your items. They have to many mouths to feed under their business model and it comes out of the consignors cut. I tried supporting Local and regret it due to their unprofessional business practices. Try talking you into using store credit so they donâ€™t have to make payouts plus then they sell more items from their shop. Iâ€™m just not a fan of the games they play and how they run a business. They will not adapt or change tactics despite multiple customer complaints. Good luck",1
"515 3rd 4th pick makes Raymond Seattle WA,98577 3513 NE 9th St Renton sunset Blvd highland Seattle WA, 98056,Daovilavanh44@gmail.com P.o.Box#141213 Anchorage Ak,99504 423 N lane St Apt #1 Anchorage Ak,99508 3309 Richardmond Ave st Apt #3 Anchorage Ak,99508 DaoMcv@yahoo.com Soukeutdebora@icloud.com Soukeut.d@gmail.com Ktostenrude@yahoo.com Daovady44@icloud.com Daovadyv44@gmail.com 4catpoeple@gmail.com Daovilavanh44@gmail.com",1
Too much politics,1
"Its a government agency, and yet you still expect timeliness, efficiency and courtesy? Get your paperwork in as early as possible and it will get done... Eventually",1
"ALASKA Christians: STOP BURYING YOUR TALENTS Dear Christian, Proposition 1 has failed. It failed because the enemies of God were more motivated to its defeat than the children of God were to its victory. It is no more complicated than that. However, that is not the only failure in Alaska that can be accredited to a lack of motivation and action by Christians, by far. The government has just released statistics showing Alaska as number 1 in the nation in per capita rates of violent crime. Alaska has been number 1 in suicides for some time and is number 4 in property crimes and in the top 10 of alcoholism rates. Alaska is a very dark place spiritually speaking and a large part of that is precisely because Christians are failing to take the light of Jesus Christ into the darkness of the culture here. Martin Luther King one said, â€œAnd it may come to pass that the greatest tragedy of our time will not be the words and deeds of the children of darkness but the silence and apathy of the children of light.â€ Brethren, this ought not to be so. It should not be that the neighbors around your church only get paid personal visits from the cults like Mormons and Jehovahâ€™s Witnesses. It should not be that Christians hold the light of Christ only within the four walls of a building. It should not be that churches send missionaries halfway around the world but not across the street from their own building. It should not be that the soldiers of Christ try to fight a spiritual war from the comfort of their foxholes. Jesus said that His church would prevail against the gates of Hell. Where are the courageous souls willing to charge those gates with the sword of God? Brethren , it is beyond past time for the church to arise out of its pews and start preaching in the darkest areas of our culture. It is beyond past time to confront the enemies of Christ on the battlefield of our state. If you are not motivated to go out and do battle on the battlefield then eventually the Devil will bring the battle to the altar of your church and your front door. At that point it will be too late. I beseech you as a fellow child of God to please answer the call of the shofar. To hear the trumpet blast of war. Too many battles have already been lost. Let us not lose the war for our nation. We do injustice to the men in uniform who fought for this nation and we do an injustice to the Cross of Christ that fought for our souls if we sit idly by in the comfort of our churches and refuse to go into the highways and byways and plead with the lost to come to the wedding. The church is not a building. The church is people and we are losing people every day to the enemy and most Christians just sing louder in their services to drown out the mournful cries of a lost and dying world. Let not your congregation be counted among the cowards, Brethren. Call the troops to battle. Sharpen their swords. Equip the saints for the preaching of the Gospel and then unleash the saints of heaven against the forces of Hell. Invade the streets of Anchorage with the Gospel of Christ. I pray that you hear this one voice crying in the wilderness. May God be with you. Pastor David Grisham Repent Alaska",1
"Love the boatel, but One World News Network on the TV? Not relaxing after work vibe.",1
"10/09/2019 I went into this store to make a payment set my Iphone down and it was stolen. I left it on the counter, five minutes later I returned to the store realizing I had left it there....the staff was no help at all. I have been with the company for eight years, I will be switching my account. Piss poor service, no offer to help, unable to pull and look at cameras in store... I will be taking all 5 lines from this provider. The sales person who waited on us was more than eager to take our 375.00 payment but would not even give us the courtesy of help when she was told I left my phone on the table. Patricia Ann Hole & Charles Hole",1
"The bathroom was totally out of toilet paper and the staff was grumpy about having to restock the toilet paper. She even told me that the empty slot slides over to the next roll of paper. I told her that both of the slots were empty. The good news is that she did was her hands thoroughly before returning to making ice cream orders. I'll wait until next week to revisit the store, as she'll be on vacation then.",1
"Watching the 5 Oâ€™clock evening news is my routine to get the latest news of the day in our lovely city. All the staff are awesome! There can be some glitches at times but understandable. Just keep your professionalism, sense of humor & being yourselves! Keep up the good work!",1
Very helpful. My wife and I both changed cell phone service to GCI and got new phones. Friendly knowledgeable staff walked us through the GCI system to make sure we could get the best use of our new Samsung phones. We highly recommend the Soldotna Alaska store.,1
We had seen them a couple of times for various reasons because they are understanding and not as expensive as some of the other vets in town. Recently one of my sister in laws guinea took a turn for the worst. After months of x-rays to see how he was fairing on his new meds we got heartbreaking news that he would possibly need surgery. After a long thought he was taken in for 1 more xray. He's in hospice care now. The vet at Chena vet consulted other vets. She looked other cases up and she couldn't find how to fix him. She suggested we not do surgery. You can tell the people here really love animals and want nothing more then them to be healthy. This means so much to me and we will be back anytime our pets need care. Great vets and great level of care.,1
Smooth process. iPhone screen replaced within an hour.,1
"Unfortunately, Denali Park is expensive to visit. You can see the first 15 miles for free; however, there isn't much to see in that area. But to see the real sights along the rest of the 80 mile road you have to buy a bus ticket which range from $50 to over $100. The good news is that kids age 15 and under are free. Plan ahead because visiting the park is an all-day affair. Bring your own food and water on the bus. There are no snack shops in the park. Latrines are at most rest stops. The buses leave early in the morning and are gone for 8 to 12 hours. Get reserve seats because the buses sell out. Then prepare to be amazed at the vastness of Denali's grandure and open spaces. Keep your eyes peeled for the wildlife which are in river valleys, in the sky and behind a tree. If luck is with you, the clouds will clear and you will have a view of spectacular Mount Denali from several regions of the park. If you do get a clear view, snap a photo right then because the clouds can close back in within minutes and stay the rest of the day. There are too many breath-taking vistas to count. Geology buffs will love the diverse formations laid bare to the eyes for all to marvel. I would give it more stars if the costs were lower and the park had flushing toilets in more places.",1
"Spectacular views, drive, hiking trails!! Watch out for Moose if you chose to hike, follow the guidelines of Nature Center;In case you encounter wild life. Paradise for bird photographers. There's this 30 mile drive from visitor Center into the park preserve. I could spot fewer species of birds. Watch out for weather news before planning this trip.",1
DaoMcv@yahoo.com Daovilavanh44@gmail.com Soukeut.d@gmail.com Vilavanhdaovady292@gmail.com,1
"MC Hough is a great get-away from Anchorage- beautiful and wild. I often brought my son Aidan here when he was little. It was our favorite place to go nearest the City. However, over the years from so much use and abuse, there has been a lot of damage to the trees and other vegetation. ""Compaction"" as State Parks calls it, from so many happy feet visiting virtual wilderness, compacts the soil around the roots of trees which exposes their roots. Then the trees die and blow over in the wind. Then more trees are exposed and blow down. This is a cascading effect. Then forest fires rage through as natures way of clearing the debris and restoring the forest. Mc Hough Creek is A GREAT place to begin UNPRECEDENTED collaboration between Alaska State Parks, Chugach National Forest and those who know and love Mc Hough Creek and Forest. This collaboration is a way for people and government to work together for virtual benefit. Otherwise, Mc Hough Creek may continue to become more and more degraded.",1
Wow - wandered in here on a visit from Fairbanks. Great conversations with friendly people about politics,1
family owned place the menus look like news papers .. Food not consistent but decent,1
"Pricey, but you get a lot of food, and it's good. Love the 1/2 lb burgers. There are a half dozen tvs on the wall with sports and news. Leave the table speaker off if you want to talk. Good service most days.",1
"Fast, friendly, wi h good WiFi and atmosphere for working on your laptop etc",1
Smooth process. iPhone screen replaced within an hour.,1
The food is good but I haven't eaten here in a year nor will I. Wendy's supports Trump and other traitors. Sometimes you have to send a message. No no no no no and no. Thank you,1
It's amazing got a used samsung s9+ for $450 they guy knows what he's doing he changed out a battery on an older phone in less than 30 mins for $85 100% will go back if I need anything done for my phone again,1
Roger is an amazing technician and will fix any problem you bring to him. His customer service was on point and he did everything in his power to get my laptop fixed on a time crunch.,1
"Is local government, what can I say",1
"Every time i ask what my balance is over the phone, the people here ALWAYS tell me the wrong number. I was approved for a $600 loan twice. No prob. Both paid on time every time One day I was trying for same thing right after TRUMP won election & i said I voted for him. Not approved for same amount or lower since. Wow. I mean, i saw the excitement leave the person's face as they shook a little like a transformation. Then rudeness after. Kind of a spectacle now that I think about it. LOL. Werewolf tellers that change when hearing Pro-Trump talk. Scared me a little though. I didn't wanna get bite & infected like a zombie or become one of them. I enjoy my freedom. That's why I live in Alaska. I Just need a better more modern bank I guess. Stay away from this bank. Werewolves zombies work here. Hate to see what would of happened if I wore a MAGA hat.",1
"Couldn't install windows on a laptop. Well, they could have but just didn't. Charged me 50 bucks to say it was irreparable, then tried to sell me a older laptop. Not good business. I won't be going back.",1
"Downtown has the most ungodly people in Anchorage, AK, most of them has schezaphrinia like the government does in the lower forty-eight. Most of them doesn't want to hear God, but to be violent. Concerning the government all they want is republicans to overseer the whole world.",1
"Idk why I did NOT know that Pita Pit did Pitas differently, but it was pretty neat. I just got the classic Gyro, and the staff was very nice and quick. Watched Family Guy on my iPhone and enjoyed my delicious Pita in-store. 12/10 will go back.",1
They decided they wanted to mix politics and food on an official Facebook page so gotta take back four of my stars.,1
"Very great place, the owner was able to replace my laptop keyboard in ~10 minutes and gave me a good deal. More extensive repairs may take more time but for me this was great turnaround.",1
"Place to call home after quakes. Fri-Sun 7:30a-9-30a Early bird Breakfast $9.99, Dinner $ 16.99. M-Th Brunch 9:30a-2p $10.29, Dinner $16.99. Any news if they will put one in Wasilla? ..Would probably make a load a $$$.",1
"DO NOT ORDER ON THEIR WEBSITE!!!! Second time happened that after ordering pizza online through their site, a few days later someone from ALBANIA tried to run our card (to buy something from Globe.com.al Albanian site) first for $1000, and second time for $200!!! Good thing our bank blocked these charges!!! Its a total scam and they save card numbers and run them later! If you want their pizza, order over the phone and ask for the %20 online discount, but dont trust their site!!",1
Poor selection of laptop accessories,1
"Absolutely the best phone service that I have seen. Got my new Samsung A11 free! Love this phone, the ladies at the,counter are friendly, knowledgeable, have multiple choices for phones and service. Can't say enough good things about them. Ty cricket!",1
"Going on 20yrs Service, Thanks Brian & James for help with Samsung Tablet, Apple Laptop, & 2008 Dell Computer System & all the Upgrades, Graphic Card & Computer Virus Solved with Malwarebytes on all our devices!ðŸ¤©ðŸ¤©ðŸ¤©ðŸ˜ƒðŸ˜ƒðŸ˜‚ Happy Holiday",1
The best pizza in Government Hill,1
"The service was great, the only part I had trouble with was there menus are all digital so you have to take a picture of their QR code and get the menu through your phone if you have an iPhone it's easy but if you have an Android with no QR reader it's a slight pain in the rear. But the food was great and they respect the 6-ft distance for Covid. My experience for the place overall was wonderful I rarely go to more spend your places, but if you have the money and want to a nice treat I recommend Spenard Roadhouse.",1
Seems like the most expensive Carr's in town and it's in the poorest part of town. To me that just shows they are after that government money. I don't like when you step on little guys to keep building your corporation. America is having a hard time. Im having a hard time. You want to just keep us broke ðŸ˜”,1
"They have state-sanctioned lies, distortions, apologists, and racists (aka Fox News) on the TV sets. Everything else is great.",1
"Idk why I did NOT know that Pita Pit did Pitas differently, but it was pretty neat. I just got the classic Gyro, and the staff was very nice and quick. Watched Family Guy on my iPhone and enjoyed my delicious Pita in-store. 12/10 will go back.",1
"Need food while on campus? Or looking to find a place to people watch, play games or meet new friends? This is a good place to start. You can also find the student government office and lots of community programs.",1
Only place i go to get coffee! Their discounts are awesome. Great place to drink some coffee and talk politics,1
"I came here needing help repairing my iPhone. A young boy(appeared to be the owners child possibly?) showed me their options for buying a used iPhone(which were rather steeply priced) and when I explained my situation- he continued to show me the phones for sale, but no other options were discussed and no other employees were available to help me. I essentially received no help and no service during my visit here.",1
"Headed in for my first forest fair in years, super excited to see all the new vendors, meet cool people and see what the bier garden is all about. Unfortunately the have massively outgrown their space and are in need of a new location. (Or frankly, less vendors) The bier garden -requires- you to purchase a $7 stainless steel cup, plus the $6 beer to drink. They then expect you to -reuse- this cup for any further drinks, which is a serious health code violation. There are signs up and down the alyeska highway stating ""no politics, no religion, and no dogs."" The latter they could promise, but there was a man standing in the middle of the fair holding an umbrella about ""fearing the lord"" and trying to pass out pamphlets about his religion. I dont care what kind of court case was had to let him in, but security had no problem with him prancing around. Dont think ill be going back anytime soon. Not a summer day I enjoyed. The magic of the fair is lost, and is just a consumer market. Please do better",1
"Depends on who you get phallic-wise, other than that super-duper helpful. If you are just going in for test, get your paper and go to information desk. Always quick turn around for test. I have been in records, testing, and main lobby quite a few times. Lobby will be fair wait regardless, but plenty of time to have a conversation or read a book and before you know it your number is up. My only advice pertaining to the lobby is go when everyone else is at work, significantly more parking spots and astoundingly less waiting. Working weekends are handy when you need to work with government agencies.",1
"Awesome store, although their some of their apparels are but expensive compare to the other store, but their guns??? They have it all kinds and cheaper compare to other stores. Right now, some of the gums that I want to purchase are temporarily sold out. Maybe due to election time...",1
"I'm very torn in writing this review. Black Cup serves some of the best coffee in town, but I struggle to get past the shortcomings of the location itself. On my last several visits, the common areas have been exceptionally unclean. The floors appear to have not been swept or mopped in days, and my backpack has stains to prove it. I did not look closely at the food and coffee preparation areas, but hopefully they are better maintained. The ceiling was dripping water onto my table, barely missing my laptop. When I informed the staff, they replied that they were aware but had no plans to fix the leak. One of the two bathrooms had a broken toilet that would not flush, and unfortunately one or more previous occupants had found out too late in their visit... Until the proprietors make some much-needed repairs and institute better cleanliness standards, I do not plan to revisit Black Cup.",1
Too much politics,1
"3 stars for awesome live music, 0 for service, Iâ€™ve seen way too many people way over served here, bartenders are supposed to be trained in knowing when to cut people off. Theyâ€™re not. Anchorage is cracking down on over servering, and over indulging, also a reacuring theme here. Heads up! Soon to be in the news for bartenders and patron arrests.",1
"Downtown has the most ungodly people in Anchorage, AK, most of them has schezaphrinia like the government does in the lower forty-eight. Most of them doesn't want to hear God, but to be violent. Concerning the government all they want is republicans to overseer the whole world.",1
Great spot to work on your laptop and catch the views of the Chugach Mountains.,1
Left my laptop computer at the Covid 19 check point. Got a call from someone named Charlie that security has my pc...nice guy A++++,1
"Love the boatel, but One World News Network on the TV? Not relaxing after work vibe.",1
Truly impressive facility. Great location. They were setting up a large Magic tournament in the back while we were there. They had an X-men comic my son had been seeking at a very good price. Knowledgeable staff and an amazing collection. Now Iâ€™ve got their bumper sticker on my laptop. So glad our Anchorage friends recommended it. Worth the trip to Alaska!,1
"Spectacular views, drive, hiking trails!! Watch out for Moose if you chose to hike, follow the guidelines of Nature Center;In case you encounter wild life. Paradise for bird photographers. There's this 30 mile drive from visitor Center into the park preserve. I could spot fewer species of birds. Watch out for weather news before planning this trip.",1
"As a tourist spot, the 5th Avenue Mall is full to the brim with everything we need at immediate gadgets we can buy such as Cell Phones, Video Game Consoles, laptop computers and cloths. Come see it for yourself. And the 5th floor is reserved for food. Come get you some.",1
Set me up with a nice used laptop . Answered all my questions. Laptops been great and still going.,1
"This is one of the newer shops in town. It is clean, and the staff is very friendly. I am not a big fan of the reputation that Starbucks has from events that have happened in the lower 48, but here in Alaska and especially Fairbanks, the stores are open and welcoming to everyone and keep their politics to themselves. A good place to have a comfortable cup of coffee with friends.",1
"Great stagf,extremely helful is finding my new laptop",1
"This is absolutely some of our favorite food in Alaska!!! It is affordable, they are super friendly, and the food is indescribably good. If you are looking for an awesome lunch or dinner place that wont cost you an arm and a leg, you need to check this place out. food 10/10 staff 10/10 wait time 10/10 mac salad 100000000000/10 lunch combo #2, 2 mac one rice, double chicken (my fav but seriously everything is awesome) your welcome.",1
"ALASKA Christians: STOP BURYING YOUR TALENTS Dear Christian, Proposition 1 has failed. It failed because the enemies of God were more motivated to its defeat than the children of God were to its victory. It is no more complicated than that. However, that is not the only failure in Alaska that can be accredited to a lack of motivation and action by Christians, by far. The government has just released statistics showing Alaska as number 1 in the nation in per capita rates of violent crime. Alaska has been number 1 in suicides for some time and is number 4 in property crimes and in the top 10 of alcoholism rates. Alaska is a very dark place spiritually speaking and a large part of that is precisely because Christians are failing to take the light of Jesus Christ into the darkness of the culture here. Martin Luther King one said, â€œAnd it may come to pass that the greatest tragedy of our time will not be the words and deeds of the children of darkness but the silence and apathy of the children of light.â€ Brethren, this ought not to be so. It should not be that the neighbors around your church only get paid personal visits from the cults like Mormons and Jehovahâ€™s Witnesses. It should not be that Christians hold the light of Christ only within the four walls of a building. It should not be that churches send missionaries halfway around the world but not across the street from their own building. It should not be that the soldiers of Christ try to fight a spiritual war from the comfort of their foxholes. Jesus said that His church would prevail against the gates of Hell. Where are the courageous souls willing to charge those gates with the sword of God? Brethren , it is beyond past time for the church to arise out of its pews and start preaching in the darkest areas of our culture. It is beyond past time to confront the enemies of Christ on the battlefield of our state. If you are not motivated to go out and do battle on the battlefield then eventually the Devil will bring the battle to the altar of your church and your front door. At that point it will be too late. I beseech you as a fellow child of God to please answer the call of the shofar. To hear the trumpet blast of war. Too many battles have already been lost. Let us not lose the war for our nation. We do injustice to the men in uniform who fought for this nation and we do an injustice to the Cross of Christ that fought for our souls if we sit idly by in the comfort of our churches and refuse to go into the highways and byways and plead with the lost to come to the wedding. The church is not a building. The church is people and we are losing people every day to the enemy and most Christians just sing louder in their services to drown out the mournful cries of a lost and dying world. Let not your congregation be counted among the cowards, Brethren. Call the troops to battle. Sharpen their swords. Equip the saints for the preaching of the Gospel and then unleash the saints of heaven against the forces of Hell. Invade the streets of Anchorage with the Gospel of Christ. I pray that you hear this one voice crying in the wilderness. May God be with you. Pastor David Grisham Repent Alaska",1
Theyâ€™re on the Trump Train!,1
They wouldn't take my government issued Alaskan tribal ID.,1
Freshly made mexican food in a quaint spot on government hill.,1
I walked into this store today intending on buying a new laptop. The man at the counter was very rude and had and attitude. I explained what I was looking for and said.... you can look around... offering no help or assistance. I walked out. No sale for him and I'll never be back here again as this is the second time that I have been to this store with the same crappie experience.,1
I enjoy shopping at the Good News Bible book store so much I was shopping there once a month before I left town on my vacation and now that I'm back I'm looking forward to shopping more soon.,1
"1st time home owner, never had my chimney cleaned or inspected. I called and got my appointment setup for a week out, cleaners came out, inspected and cleaned. They quoted me a higher price initially but reduced it because my chimney wasn't really dirty! The crew that came out was great, professional, and informative about the process. They even gave me extra advice on the house we were looking to buy. Overall a great service by a great local company. If I was to ever have bad news with a chimney, I'd want these folks to give it to me - they are honest and strive to do the right thing.",1
"Idk why I did NOT know that Pita Pit did Pitas differently, but it was pretty neat. I just got the classic Gyro, and the staff was very nice and quick. Watched Family Guy on my iPhone and enjoyed my delicious Pita in-store. 12/10 will go back.",1
"Friendly, fast & good food. Asked them to get rid of Fox News on the TV & they did. Food Network make more sense.",1
